x0,x1,x2,x3,x4,x5,x6,x7,z,adverse_risk,label
-4,-2,1,-1,-8,2,0,-8,-1056,0,0
-4,-2,1,0,3,2,0,-8,-935,0,0
-4,-2,0,-1,3,2,0,-8,-993,0,0
-4,-2,1,1,-11,2,0,-8,-989,0,0
-4,-3,1,0,3,2,0,-8,-855,0,0
-4,-2,2,0,-2,2,0,-8,-956,0,0
-4,-2,2,0,-2,2,0,-8,-956,0,0
-4,-2,2,-1,1,2,0,-8,-979,0,0
-2,-2,-3,0,-2,2,1,-8,-992,0,0
-2,-2,-3,-1,-1,2,1,-8,-1029,0,0
-3,-2,-3,-1,-2,2,1,-8,-1040,0,0
-4,-2,-4,-1,-1,2,1,-8,-1051,0,0
-3,-2,-4,-1,-2,2,1,-8,-1054,0,0
-4,-2,-4,-1,1,2,1,-8,-1037,0,0
-3,-2,-4,-1,-1,2,1,-8,-1047,0,0
-2,-2,-4,-1,-3,2,1,-8,-1057,0,0
-1,-2,-4,0,-1,2,1,-8,-995,0,0
-1,-2,-3,0,-2,2,1,-8,-988,0,0
-2,-2,-4,-1,-1,2,1,-8,-1043,0,0
-2,-2,-4,-1,0,2,1,-8,-1036,0,0
-3,-2,-4,-1,-1,2,1,-8,-1047,0,0
-3,-2,-4,-1,-1,2,1,-8,-1047,0,0
-2,-2,-3,-1,-4,2,1,-8,-1050,0,0
-2,-2,-4,-1,-3,2,1,-8,-1057,0,0
-1,-2,-3,-1,-4,2,1,-8,-1046,0,0
-2,-2,-4,-1,-2,1,1,-8,-936,0,0
-2,-2,-4,-1,-3,1,1,-8,-943,0,0
-1,-2,-4,-1,-1,1,1,-8,-925,0,0
-1,-2,-3,-1,-2,1,1,-8,-918,0,0
-2,-2,-4,-1,-1,1,1,-8,-929,0,0
-2,-2,-4,-1,-1,1,1,-8,-929,0,0
-2,-2,-4,-1,-2,1,1,-8,-936,0,0
-1,-2,-4,-1,-4,1,1,-8,-946,0,0
-1,-2,-4,-1,-2,1,1,-8,-932,0,0
-1,-2,-3,-1,-1,1,1,-8,-911,0,0
-2,-2,-3,-1,-1,1,1,-8,-915,0,0
-2,-2,-3,-1,-2,1,1,-8,-922,0,0
-2,-2,-3,-1,-2,1,1,-8,-922,0,0
-2,-2,-3,0,-2,1,1,-8,-878,0,0
-3,-2,-3,-1,-3,1,1,-8,-933,0,0
-2,-2,-3,0,-1,2,1,-8,-985,0,0
-1,-2,-3,-1,-2,2,1,-8,-1032,0,0
0,-2,-3,-1,-1,2,1,-8,-1021,0,0
0,-2,-3,-1,-1,2,1,-8,-1021,0,0
0,-2,-3,-1,-3,2,1,-8,-1035,0,0
-1,-2,-3,-1,-3,1,1,-8,-925,0,0
-1,-2,-3,-1,-1,1,1,-8,-911,0,0
-2,-2,-3,-1,-1,1,1,-8,-915,0,0
-2,-2,-3,-1,-2,1,1,-8,-922,0,0
-2,-2,-3,-1,-2,0,1,-8,-808,0,0
-1,-2,-3,-1,-4,0,1,-8,-818,0,0
0,-2,-3,0,-1,0,1,-8,-749,0,0
1,-2,-3,-1,1,0,1,-8,-775,0,0
-3,-2,-2,-1,0,1,-1,-8,-950,0,0
-4,-2,-2,-1,-1,1,-1,-8,-961,0,0
-5,-2,-2,-1,-2,1,-1,-8,-972,0,0
-4,-2,-2,-1,0,1,-1,-8,-954,0,0
-3,-2,-2,-1,0,1,-1,-8,-950,0,0
-4,-2,-2,-1,-1,1,-1,-8,-961,0,0
-5,-2,-2,-1,-3,1,-1,-8,-979,0,0
-5,-2,-2,-1,-3,1,-1,-8,-979,0,0
-5,-2,-2,-1,-3,1,-1,-8,-979,0,0
-4,-2,-2,-1,-2,1,-1,-8,-968,0,0
-4,-2,-2,-1,-3,1,-1,-8,-975,0,0
-4,-2,-2,-1,-2,2,-1,-8,-1082,0,0
-3,-2,-2,-1,-3,2,-1,-8,-1085,0,0
-4,-2,-2,-1,-5,1,-1,-8,-989,0,0
-4,-2,-2,-1,-2,1,-1,-8,-968,0,0
-4,-2,-2,-1,1,1,-1,-8,-947,0,0
-5,-2,-2,-1,-3,1,-1,-8,-979,0,0
-5,-2,-2,0,0,1,-1,-8,-914,0,0
-4,-2,-3,-1,0,1,-1,-8,-968,0,0
-5,-2,-3,-1,-2,1,-1,-8,-986,0,0
-5,-2,-3,-1,-1,1,-1,-8,-979,0,0
-5,-2,-3,-1,0,1,-1,-8,-972,0,0
-5,-2,-3,-1,-2,1,-1,-8,-986,0,0
-5,-2,-3,-1,-2,1,-1,-8,-986,0,0
-5,-2,-3,-1,-1,1,-1,-8,-979,0,0
-5,-2,-3,-1,0,1,-1,-8,-972,0,0
-5,-2,-4,-1,1,1,-1,-8,-979,0,0
-5,-2,-4,-1,0,1,-1,-8,-986,0,0
-5,-2,-4,-1,-1,2,-1,-8,-1107,0,0
-5,-2,-4,-1,-1,2,-1,-8,-1107,0,0
5,-2,-3,-1,-1,1,1,-8,-887,0,0
4,-2,-3,-1,-2,1,1,-8,-898,0,0
3,-2,-3,-1,-2,1,1,-8,-902,0,0
3,-2,-3,-1,-4,1,1,-8,-916,0,0
2,-2,-3,-1,-2,0,-1,-8,-844,0,0
2,-2,-3,-1,-3,0,-1,-8,-851,0,0
1,-2,-3,-1,-1,0,-1,-8,-841,0,0
1,-2,-3,0,-3,1,-1,-8,-925,0,0
0,-2,-3,-1,-1,1,-1,-8,-959,0,0
1,-2,-2,0,-3,1,-1,-8,-911,0,0
2,-2,-2,-1,-1,1,-1,-8,-937,0,0
2,-2,-2,-1,-4,1,-1,-8,-958,0,0
3,-2,-2,0,-2,1,-1,-8,-896,0,0
2,-2,-2,-1,-2,1,-1,-8,-944,0,0
2,-2,-2,0,-3,1,-1,-8,-907,0,0
2,-2,-2,-1,-5,1,-1,-8,-965,0,0
1,-2,-2,-1,-1,1,-1,-8,-941,0,0
1,-2,-2,0,-5,1,-1,-8,-925,0,0
2,-2,-2,-1,-4,1,-1,-8,-958,0,0
2,-2,-1,0,-1,2,-1,-8,-993,0,0
2,-2,-1,-1,-3,2,-1,-8,-1051,0,0
3,-2,-1,-1,-1,2,-1,-8,-1033,0,0
2,-2,-1,-1,-4,2,-1,-8,-1058,0,0
3,-2,-1,-1,-2,2,-1,-8,-1040,0,0
4,-2,-1,-1,-4,2,-1,-8,-1050,0,0
5,-2,-1,-1,-2,2,-1,-8,-1032,0,0
4,-2,-1,-1,0,1,-1,-8,-908,0,0
4,-2,-1,-1,-3,1,-1,-8,-929,0,0
4,-2,-1,-1,-3,1,-1,-8,-929,0,0
5,-2,-1,-1,-2,0,1,-8,-752,0,0
29,-2,-3,-1,-2,2,0,-8,-938,0,1
31,-2,-3,-1,-3,2,0,-8,-937,0,1
33,-2,-3,-1,-1,2,0,-8,-915,0,1
32,-2,-3,-1,-1,2,0,-8,-919,0,1
32,-2,-3,-1,-2,2,0,-8,-926,0,1
31,-2,-3,-1,-2,2,0,-8,-930,0,1
33,-2,-3,-1,-2,2,0,-8,-922,0,1
35,-2,-3,-1,-1,2,0,-8,-907,0,1
35,-2,-3,-1,-2,2,0,-8,-914,0,1
34,-2,-3,0,-1,2,0,-8,-867,0,1
34,-2,-3,-1,-2,2,0,-8,-918,0,1
32,-2,-3,-1,-3,2,0,-8,-933,0,1
32,-2,-3,-1,-1,2,0,-8,-919,0,1
33,-2,-3,-1,-1,2,0,-8,-915,0,1
32,-2,-3,-1,-2,2,0,-8,-926,0,1
31,-2,-3,-1,-2,2,0,-8,-930,0,1
31,-2,-3,-1,-1,2,0,-8,-923,0,1
29,-2,-3,-1,-1,2,0,-8,-931,0,1
28,-2,-3,-1,-1,2,0,-8,-935,0,1
26,-2,-3,-1,-2,2,0,-8,-950,0,1
25,-2,-3,-1,-1,2,0,-8,-947,0,1
0,-2,-2,1,11,-2,1,-8,-379,1,0
-1,-2,-1,0,-5,-1,1,-8,-639,0,0
-2,-3,-1,0,-6,-2,-1,-8,-508,0,0
-1,-3,-1,-2,-6,-2,-1,-8,-592,0,0
0,-2,-2,-3,-11,-2,-1,-8,-761,0,0
0,-2,0,0,-23,-2,-1,-8,-685,0,0
0,-2,0,-1,-5,-2,-1,-8,-603,0,0
0,-2,1,0,-9,-1,-1,-8,-687,0,0
-1,-3,-1,-3,10,-1,-1,-8,-638,0,0
-2,-2,0,2,2,-1,-1,-8,-544,0,0
-3,-3,0,-1,-14,0,-1,-8,-826,0,0
-2,-2,1,-1,-7,-1,1,-8,-673,0,0
-1,-2,2,0,-12,-1,1,-8,-646,0,0
0,-3,2,0,7,0,1,-8,-543,0,0
-1,-3,2,0,-4,0,1,-8,-624,0,0
-1,-2,1,-2,5,0,1,-8,-743,0,0
-1,-3,0,-1,13,1,1,-8,-691,0,0
-2,-3,0,0,4,1,1,-8,-714,0,0
-1,-2,0,1,5,0,-1,-8,-677,0,0
-1,-2,0,-1,0,0,-1,-8,-800,0,0
-1,-3,0,-1,-6,0,-1,-8,-762,0,0
-1,-2,1,-1,-30,-1,-1,-8,-882,0,0
0,-2,1,0,11,-1,-1,-8,-547,0,0
1,-3,1,1,3,-1,1,-8,-423,1,0
0,-2,2,1,7,-1,1,-8,-465,0,0
0,-2,1,-1,13,-2,-1,-8,-463,0,0
-1,-2,1,1,10,-2,-1,-8,-400,1,0
-2,-2,0,0,8,-3,1,-8,-310,1,0
-2,-2,0,-1,-2,-3,1,-8,-424,1,0
-2,-2,-1,-1,15,-2,1,-8,-433,1,0
-2,-2,0,0,-11,-3,-1,-8,-495,0,0
-1,-3,0,-2,-9,-3,-1,-8,-485,0,0
0,-2,1,-1,-10,-2,-1,-8,-624,0,0
1,-2,0,-1,11,-2,-1,-8,-487,0,0
2,-2,0,2,13,-2,-1,-8,-337,1,0
2,-3,0,0,7,-1,-1,-8,-501,0,0
2,-2,0,0,-2,-1,-1,-8,-644,0,0
1,-2,1,0,-19,-1,-1,-8,-753,0,0
2,-2,0,-2,1,-1,1,-8,-659,0,0
2,-2,1,-1,-7,-1,1,-8,-657,0,0
2,-2,0,-3,-4,0,1,-8,-852,0,0
2,-2,0,-1,-3,-1,1,-8,-643,0,0
3,-3,0,-1,-13,-1,1,-8,-629,0,0
2,-2,1,0,0,0,1,-8,-678,0,0
3,-2,0,-2,-6,-1,-1,-8,-756,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,76,127,-2,2,0,-8,5668,1,1
-4,-2,76,-1,-2,2,0,-8,36,1,1
-4,-2,76,-1,-2,2,0,-8,36,1,1
-4,-2,76,-1,-2,2,0,-8,36,1,1
-4,-2,76,-1,-2,2,0,-8,36,1,1
-4,-2,-2,-128,-2,2,0,-8,-6644,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-6,-1,0,2,0,-8,-1098,0,0
-4,-2,-6,-1,2,2,0,-8,-1084,0,0
-4,-2,-6,-1,-4,2,0,-8,-1126,0,1
-4,-2,-6,0,-4,2,0,-8,-1082,0,1
-4,-2,-6,-1,0,2,0,-8,-1098,0,1
-4,-3,-6,-1,-3,2,0,-8,-1039,0,1
-4,-2,-7,-1,-1,2,0,-8,-1119,0,1
-4,-2,-7,-1,1,2,0,-8,-1105,0,1
-4,-2,-8,-1,3,2,0,-8,-1105,0,1
-4,-2,-8,-1,-2,2,0,-8,-1140,0,1
-4,-2,-8,-1,-2,2,0,-8,-1140,0,1
-4,-2,-8,-1,-2,2,0,-8,-1140,0,1
-4,-2,-8,-1,-2,2,0,-8,-1140,0,1
-4,-2,-8,-1,-2,2,0,-8,-1140,0,1
-4,-2,-8,-1,-2,2,0,-8,-1140,0,1
-4,-2,-8,-1,-2,2,0,-8,-1140,0,1
-4,-2,-8,-1,-2,2,0,-8,-1140,0,1
-4,-2,-8,-1,-2,2,0,-8,-1140,0,1
-4,-2,-8,-1,-2,2,0,-8,-1140,0,1
-4,-2,-8,-1,-2,2,0,-8,-1140,0,1
-4,-2,-8,-1,-2,2,0,-8,-1140,0,1
-4,-2,-8,-1,-2,2,0,-8,-1140,0,1
-4,-2,-8,-1,-2,2,0,-8,-1140,0,1
-4,-2,-8,-1,-2,2,0,-8,-1140,0,1
-4,-2,-8,-1,-2,2,0,-8,-1140,0,1
-4,-2,-8,-1,-2,2,0,-8,-1140,0,0
-4,-2,-8,-1,-2,2,0,-8,-1140,0,0
-4,-2,-8,-1,-2,2,0,-8,-1140,0,0
-4,-2,-8,-1,-2,2,0,-8,-1140,0,0
-4,-2,-7,-1,-9,2,0,-8,-1175,0,0
-4,-2,-7,-1,0,2,0,-8,-1112,0,0
-4,-2,-8,-1,-1,2,0,-8,-1133,0,1
-4,-2,-8,0,0,2,0,-8,-1082,0,1
-4,-2,-8,0,0,2,0,-8,-1082,0,1
-4,-2,-7,0,0,2,0,-8,-1068,0,0
-4,-2,-7,-1,-4,2,0,-8,-1140,0,0
-4,-2,-7,0,-2,2,0,-8,-1082,0,0
-4,-2,-7,-1,-4,2,0,-8,-1140,0,0
-4,-2,-7,-1,-1,2,0,-8,-1119,0,0
4,-2,-2,-1,-3,1,1,-8,-891,0,0
3,-2,-2,-1,-2,1,1,-8,-888,0,0
3,-2,-2,-1,-2,1,-1,-8,-940,0,0
3,-2,-2,-1,-2,1,-1,-8,-940,0,0
4,-2,-2,-1,-3,1,-1,-8,-943,0,0
5,-2,-2,-1,-2,1,-1,-8,-932,0,0
6,-2,-2,0,-2,1,-1,-8,-884,0,0
7,-2,-2,0,-3,1,-1,-8,-887,0,0
6,-2,-2,0,-1,1,-1,-8,-877,0,0
5,-2,-2,-1,-1,1,-1,-8,-925,0,0
6,-2,-2,0,0,1,-1,-8,-870,0,0
7,-2,-2,0,-1,1,-1,-8,-873,0,0
8,-2,-2,0,-2,1,-1,-8,-876,0,0
9,-2,-2,-1,0,1,-1,-8,-902,0,0
10,-2,-2,0,0,1,-1,-8,-854,0,0
11,-2,-2,0,0,1,-1,-8,-850,0,0
10,-2,-2,0,-1,1,-1,-8,-861,0,0
10,-2,-2,-1,-1,2,-1,-8,-1019,0,0
9,-2,-2,-1,-3,2,-1,-8,-1037,0,0
8,-2,-2,-1,-2,2,-1,-8,-1034,0,0
9,-2,-2,0,0,2,-1,-8,-972,0,0
8,-2,-2,-1,-3,2,-1,-8,-1041,0,0
9,-2,-2,-1,-1,2,-1,-8,-1023,0,0
9,-2,-2,-1,-1,2,-1,-8,-1023,0,0
8,-2,-2,-1,-1,2,-1,-8,-1027,0,0
8,-2,-2,-1,0,2,-1,-8,-1020,0,0
8,-2,-2,-1,-1,2,-1,-8,-1027,0,0
7,-2,-2,-1,-3,2,-1,-8,-1045,0,0
6,-2,-2,0,0,2,-1,-8,-984,0,0
6,-2,-2,-1,-3,2,-1,-8,-1049,0,0
6,-2,-2,-1,-1,2,-1,-8,-1035,0,0
6,-2,-3,-1,0,2,-1,-8,-1042,0,0
5,-2,-3,-1,-1,2,-1,-8,-1053,0,0
6,-2,-3,-1,-3,1,1,-8,-897,0,0
5,-2,-2,0,-3,1,1,-8,-843,0,0
4,-2,-2,-1,-2,1,1,-8,-884,0,0
4,-2,-2,-1,0,0,-1,-8,-808,0,0
3,-2,-2,0,-2,0,-1,-8,-782,0,0
3,-2,-2,-1,-2,0,-1,-8,-826,0,0
2,-2,-2,-1,-1,-1,1,-8,-657,0,0
3,-2,-2,-1,0,-1,1,-8,-646,0,0
2,-2,-2,0,-4,-1,1,-8,-634,0,0
3,-2,-2,-1,-2,-1,1,-8,-660,0,0
4,-2,-2,-1,-1,-1,1,-8,-649,0,0
4,-2,-2,0,-3,-1,1,-8,-619,0,0
6,-2,-2,-1,0,0,-1,-8,-800,0,0
5,-2,-2,-1,-1,0,-1,-8,-811,0,0
5,-2,-2,-1,-5,0,-1,-8,-839,0,0
6,-2,-2,-1,-3,0,-1,-8,-821,0,0
7,-2,-2,-1,0,0,-1,-8,-796,0,0
6,-2,-2,-1,-5,1,-1,-8,-949,0,0
7,-2,-2,-1,-1,1,-1,-8,-917,0,0
8,-2,-2,-1,-1,1,-1,-8,-913,0,0
7,-2,-2,-1,-2,1,-1,-8,-924,0,0
6,-2,-2,-1,1,1,-1,-8,-907,0,0
7,-2,-2,-1,-2,1,-1,-8,-924,0,0
6,-2,-2,-1,-2,0,-1,-8,-814,0,0
6,-2,-2,-1,-3,0,-1,-8,-821,0,0
7,-2,-2,0,-2,0,-1,-8,-766,0,0
7,-2,-2,-1,-1,1,-1,-8,-917,0,0
8,-2,-2,-1,-1,1,-1,-8,-913,0,0
8,-2,-2,-1,-3,1,-1,-8,-927,0,0
7,-2,-2,-1,-4,1,-1,-8,-938,0,0
7,-2,-2,-1,-2,1,-1,-8,-924,0,0
7,-2,-2,-1,-2,1,-1,-8,-924,0,0
6,-2,-2,-1,-3,0,1,-8,-769,0,0
5,-2,-2,-1,1,0,1,-8,-745,0,0
6,-2,-2,-1,-4,0,1,-8,-776,0,0
5,-2,-2,-1,-2,-1,1,-8,-652,0,0
4,-2,-3,-1,-1,0,1,-8,-777,0,0
3,-2,-3,-1,-1,0,1,-8,-781,0,0
3,-2,-3,-1,-2,0,1,-8,-788,0,0
4,-2,-3,-1,-2,0,1,-8,-784,0,0
3,-2,-3,-1,0,0,1,-8,-774,0,0
2,-2,-3,-1,0,0,1,-8,-778,0,0
-2,-2,-2,-1,0,1,1,-8,-894,0,0
-2,-2,-2,-1,-2,1,1,-8,-908,0,0
-2,-2,-2,-1,-2,1,1,-8,-908,0,0
-2,-2,-2,-1,-5,0,-1,-8,-867,0,0
-2,-2,-2,-1,-1,0,-1,-8,-839,0,0
-1,-2,-2,-1,-3,0,-1,-8,-849,0,0
-1,-2,-2,0,-3,0,-1,-8,-805,0,0
-1,-2,-2,-1,-3,1,-1,-8,-963,0,0
-2,-2,-2,-1,-5,1,-1,-8,-981,0,0
-2,-2,-2,-1,-4,1,-1,-8,-974,0,0
-2,-2,-1,-1,-4,1,-1,-8,-960,0,0
-2,-2,-1,-1,-4,1,-1,-8,-960,0,0
-1,-2,-1,-1,-2,1,-1,-8,-942,0,0
0,-2,-1,-1,-6,1,-1,-8,-966,0,0
1,-2,-1,-1,-2,1,-1,-8,-934,0,0
1,-2,-1,0,-3,1,-1,-8,-897,0,0
1,-2,-1,-1,-3,1,-1,-8,-941,0,0
0,-2,-1,-1,-2,1,-1,-8,-938,0,0
-1,-2,-1,-1,-4,1,1,-8,-904,0,0
-1,-2,-1,-1,-3,1,1,-8,-897,0,0
0,-2,0,0,-4,1,1,-8,-842,0,0
-1,-2,0,-1,-3,1,1,-8,-883,0,0
-2,-2,0,-1,-2,1,1,-8,-880,0,0
-3,-2,0,0,-3,1,1,-8,-847,0,0
-2,-2,0,-1,-4,1,1,-8,-894,0,0
-3,-2,0,-1,-1,1,1,-8,-877,0,0
-2,-2,0,-1,-1,1,1,-8,-873,0,0
-3,-2,0,0,-3,1,1,-8,-847,0,0
-4,-2,0,-1,-2,1,1,-8,-888,0,0
-3,-2,0,0,-4,1,1,-8,-854,0,0
8,-2,-2,-1,-3,2,0,-8,-1015,0,0
7,-2,-3,-1,-1,2,0,-8,-1019,0,0
6,-2,-3,-1,-1,2,0,-8,-1023,0,1
7,-2,-3,-1,-2,2,0,-8,-1026,0,1
7,-2,-3,-1,-2,2,0,-8,-1026,0,1
5,-2,-3,-1,-3,2,0,-8,-1041,0,0
5,-2,-3,-1,0,2,0,-8,-1020,0,1
5,-2,-3,-1,-1,2,0,-8,-1027,0,1
4,-2,-3,-1,-3,2,0,-8,-1045,0,1
4,-2,-3,-1,-2,2,0,-8,-1038,0,1
6,-2,-3,-1,-2,2,0,-8,-1030,0,1
4,-2,-3,-1,-2,2,0,-8,-1038,0,1
4,-2,-3,-1,-3,2,0,-8,-1045,0,1
5,-2,-3,-1,-2,2,0,-8,-1034,0,1
7,-2,-3,-1,-3,2,0,-8,-1033,0,1
5,-2,-3,-1,-3,2,0,-8,-1041,0,1
6,-2,-2,-1,-2,2,0,-8,-1016,0,0
4,-2,-2,-1,-2,2,0,-8,-1024,0,0
6,-2,-2,-1,-1,2,0,-8,-1009,0,0
5,-2,-2,-1,-2,2,0,-8,-1020,0,0
6,-2,-2,-1,-2,2,0,-8,-1016,0,0
-1,-2,-6,-1,1,1,-1,-8,-991,0,0
-1,-2,-5,0,-7,2,-1,-8,-1103,0,0
0,-2,-5,-1,-7,2,-1,-8,-1143,0,0
-1,-3,-4,1,-2,2,-1,-8,-930,0,0
-2,-2,-4,0,-9,1,1,-8,-941,0,0
-2,-2,-3,0,-4,1,1,-8,-892,0,0
-3,-3,-2,0,-7,1,1,-8,-823,0,0
-4,-2,-4,-1,18,1,1,-8,-804,0,0
-5,-3,-2,1,-10,1,1,-8,-808,0,0
-4,-2,-2,2,7,0,1,-8,-607,0,0
-4,-2,-1,0,-12,0,1,-8,-814,0,0
-4,-3,0,2,-5,0,1,-8,-583,0,0
-5,-2,0,-2,2,-1,-1,-8,-732,0,0
-4,-2,-1,-2,-12,-2,1,-8,-674,0,0
-5,-2,-1,-3,-23,-2,1,-8,-799,0,0
-5,-2,1,1,-19,-2,1,-8,-567,0,0
-4,-2,2,1,3,-2,1,-8,-395,1,0
-3,-2,1,-1,-3,-3,1,-8,-421,1,0
-2,-2,3,1,-11,-3,1,-8,-357,1,0
-3,-2,1,-3,12,-3,1,-8,-404,1,0
-3,-3,1,-1,-4,-2,1,-8,-462,0,0
-2,-2,0,-1,9,-3,1,-8,-347,1,0
-2,-2,0,-1,12,-3,1,-8,-326,1,0
-2,-2,0,-1,-11,-3,1,-8,-487,0,0
-2,-3,0,0,-1,-2,1,-8,-407,1,0
-3,-3,1,-1,-22,-2,1,-8,-588,0,0
-3,-2,2,0,-6,-2,1,-8,-498,0,0
-3,-3,2,0,0,-2,1,-8,-376,1,0
-3,-2,3,1,2,-1,1,-8,-498,0,0
-2,-2,4,-1,-25,-1,1,-8,-757,0,0
-3,-2,5,-1,-19,-1,1,-8,-705,0,1
-4,-2,6,1,-6,-1,1,-8,-516,0,1
-3,-3,7,0,-15,-1,1,-8,-525,0,1
-4,-2,8,-1,-18,-1,1,-8,-660,0,1
-4,-2,9,2,-1,0,1,-8,-509,0,1
-5,-3,10,1,4,0,1,-8,-428,1,0
-5,-2,10,2,10,0,1,-8,-422,1,0
-5,-3,10,-1,6,1,1,-8,-616,0,0
-4,-2,11,0,-19,1,1,-8,-809,0,1
-3,-3,10,-1,6,1,1,-8,-608,0,1
-4,-2,11,1,-8,0,1,-8,-574,0,1
-5,-2,10,-2,2,0,1,-8,-654,0,0
-5,-2,9,-2,9,0,1,-8,-619,0,0
-4,-2,10,-1,-9,0,1,-8,-683,0,1
-5,-2,10,1,8,0,1,-8,-480,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,76,127,-2,2,0,-8,5668,1,1
-4,-2,76,-1,-2,2,0,-8,36,1,1
-4,-2,76,-1,-2,2,0,-8,36,1,1
-4,-2,76,-1,-2,2,0,-8,36,1,1
-4,-2,76,-1,-2,2,0,-8,36,1,1
-4,-2,-2,-128,-2,2,0,-8,-6644,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-5,0,3,2,0,-8,-1019,0,0
-4,-3,-5,-1,-5,2,0,-8,-1039,0,0
-4,-2,-5,0,5,2,0,-8,-1005,0,0
-4,-2,-5,-1,1,2,0,-8,-1077,0,0
-4,-2,-6,-1,4,2,0,-8,-1070,0,0
-4,-3,-5,0,-3,2,0,-8,-981,0,0
-4,-2,-5,0,-3,2,0,-8,-1061,0,0
-4,-2,-6,-1,4,2,0,-8,-1070,0,0
-4,-2,-6,0,7,2,0,-8,-1005,0,0
-4,-2,-6,-1,-2,2,0,-8,-1112,0,0
-4,-2,-6,-1,-2,2,0,-8,-1112,0,0
-4,-2,-6,-1,-2,2,0,-8,-1112,0,0
-4,-2,-6,-1,-2,2,0,-8,-1112,0,0
-4,-2,-6,-1,-2,2,0,-8,-1112,0,0
-4,-2,-6,-1,-2,2,0,-8,-1112,0,0
-4,-2,-6,-1,-2,2,0,-8,-1112,0,0
-4,-2,-6,-1,-2,2,0,-8,-1112,0,0
-4,-2,-6,-1,-2,2,0,-8,-1112,0,0
-4,-2,-6,-1,-2,2,0,-8,-1112,0,0
-4,-2,-6,-1,-2,2,0,-8,-1112,0,0
-4,-2,-6,-1,-2,2,0,-8,-1112,0,0
-4,-2,-6,-1,-2,2,0,-8,-1112,0,0
-4,-2,-6,-1,-2,2,0,-8,-1112,0,0
-4,-2,-6,-1,-2,2,0,-8,-1112,0,0
-4,-2,-6,-1,-2,2,0,-8,-1112,0,0
-4,-2,-6,-1,-2,2,0,-8,-1112,0,0
-4,-2,-6,-1,-2,2,0,-8,-1112,0,0
-4,-2,-6,-1,-2,2,0,-8,-1112,0,0
